State,Date,Sex.Group,Age.Group,Number,Percent,Source
Florida,2020-05-01,Male,45-49,8784,NA,UCLA Records
Florida,2020-05-01,Male,50-54,8030,NA,UCLA Records
Florida,2020-05-01,Male,55-59,7127,NA,UCLA Records
Florida,2020-05-01,Male,60-64,5002,NA,UCLA Records
Florida,2020-05-01,Male,65+,4815,NA,UCLA Records
Florida,2020-06-01,Female,0-20,27,NA,UCLA Records
Florida,2020-06-01,Female,21-24,233,NA,UCLA Records
Florida,2020-06-01,Female,25-29,732,NA,UCLA Records
Florida,2020-06-01,Female,30-34,1109,NA,UCLA Records
Florida,2020-06-01,Female,35-39,1082,NA,UCLA Records
Florida,2020-06-01,Female,40-44,852,NA,UCLA Records
Florida,2020-06-01,Female,45-49,656,NA,UCLA Records
Florida,2020-06-01,Female,50-54,517,NA,UCLA Records
Florida,2020-06-01,Female,55-59,382,NA,UCLA Records
Florida,2020-06-01,Female,60-64,246,NA,UCLA Records
Florida,2020-06-01,Female,65+,173,NA,UCLA Records
Florida,2020-06-01,Male,0-20,560,NA,UCLA Records
Florida,2020-06-01,Male,21-24,4030,NA,UCLA Records
Florida,2020-06-01,Male,25-29,9571,NA,UCLA Records
Florida,2020-06-01,Male,30-34,13029,NA,UCLA Records
Florida,2020-06-01,Male,35-39,12463,NA,UCLA Records
Florida,2020-06-01,Male,40-44,11098,NA,UCLA Records
Florida,2020-06-01,Male,45-49,8631,NA,UCLA Records
Florida,2020-06-01,Male,50-54,7951,NA,UCLA Records
Florida,2020-06-01,Male,55-59,7048,NA,UCLA Records
Florida,2020-06-01,Male,60-64,4944,NA,UCLA Records
Florida,2020-06-01,Male,65+,4812,NA,UCLA Records
Florida,2020-07-01,Female,0-20,26,NA,UCLA Records
Florida,2020-07-01,Female,21-24,222,NA,UCLA Records
Florida,2020-07-01,Female,25-29,706,NA,UCLA Records
Florida,2020-07-01,Female,30-34,1081,NA,UCLA Records
Florida,2020-07-01,Female,35-39,1034,NA,UCLA Records
Florida,2020-07-01,Female,40-44,836,NA,UCLA Records
Florida,2020-07-01,Female,45-49,642,NA,UCLA Records
Florida,2020-07-01,Female,50-54,510,NA,UCLA Records
Florida,2020-07-01,Female,55-59,376,NA,UCLA Records
Florida,2020-07-01,Female,60-64,238,NA,UCLA Records
Florida,2020-07-01,Female,65+,173,NA,UCLA Records
Florida,2020-07-01,Male,0-20,539,NA,UCLA Records
Florida,2020-07-01,Male,21-24,3917,NA,UCLA Records
Florida,2020-07-01,Male,25-29,9327,NA,UCLA Records
Florida,2020-07-01,Male,30-34,12798,NA,UCLA Records
Florida,2020-07-01,Male,35-39,12226,NA,UCLA Records
Florida,2020-07-01,Male,40-44,10985,NA,UCLA Records
Florida,2020-07-01,Male,45-49,8505,NA,UCLA Records
Florida,2020-07-01,Male,50-54,7838,NA,UCLA Records
Florida,2020-07-01,Male,55-59,6946,NA,UCLA Records
Florida,2020-07-01,Male,60-64,4915,NA,UCLA Records
Florida,2020-07-01,Male,65+,4807,NA,UCLA Records
Florida,2020-08-01,Female,0-20,25,NA,UCLA Records
Florida,2020-08-01,Female,21-24,205,NA,UCLA Records
Florida,2020-08-01,Female,25-29,671,NA,UCLA Records
Florida,2020-08-01,Female,30-34,1036,NA,UCLA Records
Florida,2020-08-01,Female,35-39,994,NA,UCLA Records
Florida,2020-08-01,Female,40-44,810,NA,UCLA Records
Florida,2020-08-01,Female,45-49,620,NA,UCLA Records
Florida,2020-08-01,Female,50-54,485,NA,UCLA Records
Florida,2020-08-01,Female,55-59,372,NA,UCLA Records
Florida,2020-08-01,Female,60-64,228,NA,UCLA Records
Florida,2020-08-01,Female,65+,171,NA,UCLA Records
Florida,2020-08-01,Male,0-20,502,NA,UCLA Records
Florida,2020-08-01,Male,21-24,3722,NA,UCLA Records
Florida,2020-08-01,Male,25-29,9034,NA,UCLA Records
Florida,2020-08-01,Male,30-34,12483,NA,UCLA Records
Florida,2020-08-01,Male,35-39,12037,NA,UCLA Records
Florida,2020-08-01,Male,40-44,10764,NA,UCLA Records
Florida,2020-08-01,Male,45-49,8392,NA,UCLA Records
Florida,2020-08-01,Male,50-54,7730,NA,UCLA Records
Florida,2020-08-01,Male,55-59,6839,NA,UCLA Records
Florida,2020-08-01,Male,60-64,4899,NA,UCLA Records
Florida,2020-08-01,Male,65+,4795,NA,UCLA Records
Florida,2020-09-01,Female,0-20,24,NA,UCLA Records
Florida,2020-09-01,Female,21-24,199,NA,UCLA Records
Florida,2020-09-01,Female,25-29,656,NA,UCLA Records
Florida,2020-09-01,Female,30-34,1002,NA,UCLA Records
Florida,2020-09-01,Female,35-39,987,NA,UCLA Records
Florida,2020-09-01,Female,40-44,800,NA,UCLA Records
Florida,2020-09-01,Female,45-49,600,NA,UCLA Records
Florida,2020-09-01,Female,50-54,471,NA,UCLA Records
Florida,2020-09-01,Female,55-59,372,NA,UCLA Records
Florida,2020-09-01,Female,60-64,219,NA,UCLA Records
Florida,2020-09-01,Female,65+,174,NA,UCLA Records
Florida,2020-09-01,Male,0-20,482,NA,UCLA Records
Florida,2020-09-01,Male,21-24,3605,NA,UCLA Records
Florida,2020-09-01,Male,25-29,8773,NA,UCLA Records
Florida,2020-09-01,Male,30-34,12305,NA,UCLA Records
Florida,2020-09-01,Male,35-39,11795,NA,UCLA Records
Florida,2020-09-01,Male,40-44,10674,NA,UCLA Records
Florida,2020-09-01,Male,45-49,8313,NA,UCLA Records
Florida,2020-09-01,Male,50-54,7639,NA,UCLA Records
Florida,2020-09-01,Male,55-59,6765,NA,UCLA Records
Florida,2020-09-01,Male,60-64,4877,NA,UCLA Records
Florida,2020-09-01,Male,65+,4799,NA,UCLA Records
Florida,2020-10-01,Female,0-20,25,NA,UCLA Records
Florida,2020-10-01,Female,21-24,193,NA,UCLA Records
Florida,2020-10-01,Female,25-29,622,NA,UCLA Records
Florida,2020-10-01,Female,30-34,965,NA,UCLA Records
Florida,2020-10-01,Female,35-39,957,NA,UCLA Records
Florida,2020-10-01,Female,40-44,748,NA,UCLA Records
Florida,2020-10-01,Female,45-49,588,NA,UCLA Records
Florida,2020-10-01,Female,50-54,458,NA,UCLA Records
Florida,2020-10-01,Female,55-59,367,NA,UCLA Records
Florida,2020-10-01,Female,60-64,215,NA,UCLA Records
Florida,2020-10-01,Female,65+,174,NA,UCLA Records
Florida,2020-10-01,Male,0-20,442,NA,UCLA Records
Florida,2020-10-01,Male,21-24,3454,NA,UCLA Records
Florida,2020-10-01,Male,25-29,8511,NA,UCLA Records
Florida,2020-10-01,Male,30-34,12040,NA,UCLA Records
Florida,2020-10-01,Male,35-39,11573,NA,UCLA Records
Florida,2020-10-01,Male,40-44,10555,NA,UCLA Records
Florida,2020-10-01,Male,45-49,8180,NA,UCLA Records
Florida,2020-10-01,Male,50-54,7570,NA,UCLA Records
Florida,2020-10-01,Male,55-59,6658,NA,UCLA Records
Florida,2020-10-01,Male,60-64,4833,NA,UCLA Records
Florida,2020-10-01,Male,65+,4785,NA,UCLA Records
Florida,2020-11-01,Female,0-20,22,NA,UCLA Records
Florida,2020-11-01,Female,21-24,202,NA,UCLA Records
Florida,2020-11-01,Female,25-29,599,NA,UCLA Records
Florida,2020-11-01,Female,30-34,957,NA,UCLA Records
Florida,2020-11-01,Female,35-39,931,NA,UCLA Records
Florida,2020-11-01,Female,40-44,752,NA,UCLA Records
Florida,2020-11-01,Female,45-49,579,NA,UCLA Records
Florida,2020-11-01,Female,50-54,457,NA,UCLA Records
Florida,2020-11-01,Female,55-59,362,NA,UCLA Records
Florida,2020-11-01,Female,60-64,219,NA,UCLA Records
Florida,2020-11-01,Female,65+,171,NA,UCLA Records
Florida,2020-11-01,Male,0-20,435,NA,UCLA Records
Florida,2020-11-01,Male,21-24,3376,NA,UCLA Records
Florida,2020-11-01,Male,25-29,8322,NA,UCLA Records
Florida,2020-11-01,Male,30-34,11889,NA,UCLA Records
Florida,2020-11-01,Male,35-39,11437,NA,UCLA Records
Florida,2020-11-01,Male,40-44,10502,NA,UCLA Records
Florida,2020-11-01,Male,45-49,8116,NA,UCLA Records
Florida,2020-11-01,Male,50-54,7530,NA,UCLA Records
Florida,2020-11-01,Male,55-59,6580,NA,UCLA Records
Florida,2020-11-01,Male,60-64,4845,NA,UCLA Records
Florida,2020-11-01,Male,65+,4755,NA,UCLA Records
Florida,2020-12-01,Female,0-20,21,NA,UCLA Records
Florida,2020-12-01,Female,21-24,194,NA,UCLA Records
Florida,2020-12-01,Female,25-29,573,NA,UCLA Records
Florida,2020-12-01,Female,30-34,937,NA,UCLA Records
Florida,2020-12-01,Female,35-39,915,NA,UCLA Records
Florida,2020-12-01,Female,40-44,737,NA,UCLA Records
Florida,2020-12-01,Female,45-49,560,NA,UCLA Records
Florida,2020-12-01,Female,50-54,449,NA,UCLA Records
Florida,2020-12-01,Female,55-59,347,NA,UCLA Records
Florida,2020-12-01,Female,60-64,226,NA,UCLA Records
Florida,2020-12-01,Female,65+,170,NA,UCLA Records
Florida,2020-12-01,Male,0-20,397,NA,UCLA Records
Florida,2020-12-01,Male,21-24,3254,NA,UCLA Records
Florida,2020-12-01,Male,25-29,8133,NA,UCLA Records
Florida,2020-12-01,Male,30-34,11704,NA,UCLA Records
Florida,2020-12-01,Male,35-39,11205,NA,UCLA Records
Florida,2020-12-01,Male,40-44,10367,NA,UCLA Records
Florida,2020-12-01,Male,45-49,8006,NA,UCLA Records
Florida,2020-12-01,Male,50-54,7474,NA,UCLA Records
Florida,2020-12-01,Male,55-59,6518,NA,UCLA Records
Florida,2020-12-01,Male,60-64,4799,NA,UCLA Records
Florida,2020-12-01,Male,65+,4757,NA,UCLA Records
Florida,2021-01-01,Female,0-20,18,NA,UCLA Records
Florida,2021-01-01,Female,21-24,190,NA,UCLA Records
Florida,2021-01-01,Female,25-29,543,NA,UCLA Records
Florida,2021-01-01,Female,30-34,894,NA,UCLA Records
Florida,2021-01-01,Female,35-39,892,NA,UCLA Records
Florida,2021-01-01,Female,40-44,717,NA,UCLA Records
Florida,2021-01-01,Female,45-49,551,NA,UCLA Records
Florida,2021-01-01,Female,50-54,443,NA,UCLA Records
Florida,2021-01-01,Female,55-59,341,NA,UCLA Records
Florida,2021-01-01,Female,60-64,221,NA,UCLA Records
Florida,2021-01-01,Female,65+,172,NA,UCLA Records
Florida,2021-01-01,Male,0-20,384,NA,UCLA Records
Florida,2021-01-01,Male,21-24,3140,NA,UCLA Records
Florida,2021-01-01,Male,25-29,7955,NA,UCLA Records
Florida,2021-01-01,Male,30-34,11507,NA,UCLA Records
Florida,2021-01-01,Male,35-39,11028,NA,UCLA Records
Florida,2021-01-01,Male,40-44,10280,NA,UCLA Records
Florida,2021-01-01,Male,45-49,7911,NA,UCLA Records
Florida,2021-01-01,Male,50-54,7398,NA,UCLA Records
Florida,2021-01-01,Male,55-59,6453,NA,UCLA Records
Florida,2021-01-01,Male,60-64,4769,NA,UCLA Records
Florida,2021-01-01,Male,65+,4770,NA,UCLA Records
Florida,2021-02-01,Female,0-20,18,NA,UCLA Records
Florida,2021-02-01,Female,21-24,184,NA,UCLA Records
Florida,2021-02-01,Female,25-29,559,NA,UCLA Records
Florida,2021-02-01,Female,30-34,922,NA,UCLA Records
Florida,2021-02-01,Female,35-39,910,NA,UCLA Records
Florida,2021-02-01,Female,40-44,721,NA,UCLA Records
Florida,2021-02-01,Female,45-49,553,NA,UCLA Records
Florida,2021-02-01,Female,50-54,442,NA,UCLA Records
Florida,2021-02-01,Female,55-59,350,NA,UCLA Records
Florida,2021-02-01,Female,60-64,217,NA,UCLA Records
Florida,2021-02-01,Female,65+,174,NA,UCLA Records
Florida,2021-02-01,Male,0-20,377,NA,UCLA Records
Florida,2021-02-01,Male,21-24,3152,NA,UCLA Records
Florida,2021-02-01,Male,25-29,7887,NA,UCLA Records
Florida,2021-02-01,Male,30-34,11485,NA,UCLA Records
Florida,2021-02-01,Male,35-39,11014,NA,UCLA Records
Florida,2021-02-01,Male,40-44,10290,NA,UCLA Records
Florida,2021-02-01,Male,45-49,7919,NA,UCLA Records
Florida,2021-02-01,Male,50-54,7368,NA,UCLA Records
Florida,2021-02-01,Male,55-59,6443,NA,UCLA Records
Florida,2021-02-01,Male,60-64,4774,NA,UCLA Records
Florida,2021-02-01,Male,65+,4781,NA,UCLA Records
Florida,2021-03-01,Female,0-20,18,NA,UCLA Records
Florida,2021-03-01,Female,21-24,185,NA,UCLA Records
Florida,2021-03-01,Female,25-29,547,NA,UCLA Records
Florida,2021-03-01,Female,30-34,917,NA,UCLA Records
Florida,2021-03-01,Female,35-39,916,NA,UCLA Records
Florida,2021-03-01,Female,40-44,714,NA,UCLA Records
Florida,2021-03-01,Female,45-49,552,NA,UCLA Records
Florida,2021-03-01,Female,50-54,441,NA,UCLA Records
Florida,2021-03-01,Female,55-59,347,NA,UCLA Records
Florida,2021-03-01,Female,60-64,221,NA,UCLA Records
Florida,2021-03-01,Female,65+,174,NA,UCLA Records
Florida,2021-03-01,Male,0-20,384,NA,UCLA Records
Florida,2021-03-01,Male,21-24,3176,NA,UCLA Records
Florida,2021-03-01,Male,25-29,7866,NA,UCLA Records
Florida,2021-03-01,Male,30-34,11468,NA,UCLA Records
Florida,2021-03-01,Male,35-39,11049,NA,UCLA Records
Florida,2021-03-01,Male,40-44,10305,NA,UCLA Records
Florida,2021-03-01,Male,45-49,7968,NA,UCLA Records
Florida,2021-03-01,Male,50-54,7352,NA,UCLA Records
Florida,2021-03-01,Male,55-59,6447,NA,UCLA Records
Florida,2021-03-01,Male,60-64,4790,NA,UCLA Records
Florida,2021-03-01,Male,65+,4789,NA,UCLA Records
Florida,2021-04-01,Female,0-20,16,NA,UCLA Records
Florida,2021-04-01,Female,21-24,204,NA,UCLA Records
Florida,2021-04-01,Female,25-29,549,NA,UCLA Records
Florida,2021-04-01,Female,30-34,913,NA,UCLA Records
Florida,2021-04-01,Female,35-39,911,NA,UCLA Records
Florida,2021-04-01,Female,40-44,737,NA,UCLA Records
Florida,2021-04-01,Female,45-49,557,NA,UCLA Records
Florida,2021-04-01,Female,50-54,442,NA,UCLA Records
Florida,2021-04-01,Female,55-59,334,NA,UCLA Records
Florida,2021-04-01,Female,60-64,225,NA,UCLA Records
Florida,2021-04-01,Female,65+,173,NA,UCLA Records
Florida,2021-04-01,Male,0-20,396,NA,UCLA Records
Florida,2021-04-01,Male,21-24,3194,NA,UCLA Records
Florida,2021-04-01,Male,25-29,7878,NA,UCLA Records
Florida,2021-04-01,Male,30-34,11495,NA,UCLA Records
Florida,2021-04-01,Male,35-39,11097,NA,UCLA Records
Florida,2021-04-01,Male,40-44,10369,NA,UCLA Records
Florida,2021-04-01,Male,45-49,7977,NA,UCLA Records
Florida,2021-04-01,Male,50-54,7336,NA,UCLA Records
Florida,2021-04-01,Male,55-59,6460,NA,UCLA Records
Florida,2021-04-01,Male,60-64,4793,NA,UCLA Records
Florida,2021-04-01,Male,65+,4812,NA,UCLA Records
Florida,2021-05-01,Female,0-20,19,NA,UCLA Records
Florida,2021-05-01,Female,21-24,203,NA,UCLA Records
Florida,2021-05-01,Female,25-29,559,NA,UCLA Records
Florida,2021-05-01,Female,30-34,920,NA,UCLA Records
Florida,2021-05-01,Female,35-39,913,NA,UCLA Records
Florida,2021-05-01,Female,40-44,719,NA,UCLA Records
Florida,2021-05-01,Female,45-49,551,NA,UCLA Records
Florida,2021-05-01,Female,50-54,438,NA,UCLA Records
Florida,2021-05-01,Female,55-59,339,NA,UCLA Records
Florida,2021-05-01,Female,60-64,225,NA,UCLA Records
Florida,2021-05-01,Female,65+,173,NA,UCLA Records
Florida,2021-05-01,Male,0-20,411,NA,UCLA Records
Florida,2021-05-01,Male,21-24,3235,NA,UCLA Records
Florida,2021-05-01,Male,25-29,7925,NA,UCLA Records
Florida,2021-05-01,Male,30-34,11653,NA,UCLA Records
Florida,2021-05-01,Male,35-39,11164,NA,UCLA Records
Florida,2021-05-01,Male,40-44,10450,NA,UCLA Records
Florida,2021-05-01,Male,45-49,7949,NA,UCLA Records
Florida,2021-05-01,Male,50-54,7362,NA,UCLA Records
Florida,2021-05-01,Male,55-59,6460,NA,UCLA Records
Florida,2021-05-01,Male,60-64,4773,NA,UCLA Records
Florida,2021-05-01,Male,65+,4850,NA,UCLA Records
Florida,2021-06-01,Female,0-20,20,NA,UCLA Records
Florida,2021-06-01,Female,21-24,209,NA,UCLA Records
Florida,2021-06-01,Female,25-29,551,NA,UCLA Records
Florida,2021-06-01,Female,30-34,902,NA,UCLA Records
Florida,2021-06-01,Female,35-39,919,NA,UCLA Records
Florida,2021-06-01,Female,40-44,738,NA,UCLA Records
Florida,2021-06-01,Female,45-49,564,NA,UCLA Records
Florida,2021-06-01,Female,50-54,439,NA,UCLA Records
Florida,2021-06-01,Female,55-59,331,NA,UCLA Records
Florida,2021-06-01,Female,60-64,227,NA,UCLA Records
Florida,2021-06-01,Female,65+,175,NA,UCLA Records
Florida,2021-06-01,Male,0-20,408,NA,UCLA Records
Florida,2021-06-01,Male,21-24,3227,NA,UCLA Records
Florida,2021-06-01,Male,25-29,7934,NA,UCLA Records
Florida,2021-06-01,Male,30-34,11638,NA,UCLA Records
Florida,2021-06-01,Male,35-39,11225,NA,UCLA Records
Florida,2021-06-01,Male,40-44,10458,NA,UCLA Records
Florida,2021-06-01,Male,45-49,7932,NA,UCLA Records
Florida,2021-06-01,Male,50-54,7353,NA,UCLA Records
Florida,2021-06-01,Male,55-59,6442,NA,UCLA Records
Florida,2021-06-01,Male,60-64,4800,NA,UCLA Records
Florida,2021-06-01,Male,65+,4873,NA,UCLA Records
Florida,2021-07-01,Female,0-20,18,NA,UCLA Records
Florida,2021-07-01,Female,21-24,210,NA,UCLA Records
Florida,2021-07-01,Female,25-29,538,NA,UCLA Records
Florida,2021-07-01,Female,30-34,916,NA,UCLA Records
Florida,2021-07-01,Female,35-39,917,NA,UCLA Records
Florida,2021-07-01,Female,40-44,737,NA,UCLA Records
Florida,2021-07-01,Female,45-49,570,NA,UCLA Records
Florida,2021-07-01,Female,50-54,440,NA,UCLA Records
Florida,2021-07-01,Female,55-59,328,NA,UCLA Records
Florida,2021-07-01,Female,60-64,225,NA,UCLA Records
Florida,2021-07-01,Female,65+,170,NA,UCLA Records
Florida,2021-07-01,Male,0-20,425,NA,UCLA Records
Florida,2021-07-01,Male,21-24,3212,NA,UCLA Records
Florida,2021-07-01,Male,25-29,7911,NA,UCLA Records
Florida,2021-07-01,Male,30-34,11696,NA,UCLA Records
Florida,2021-07-01,Male,35-39,11247,NA,UCLA Records
Florida,2021-07-01,Male,40-44,10505,NA,UCLA Records
Florida,2021-07-01,Male,45-49,7982,NA,UCLA Records
Florida,2021-07-01,Male,50-54,7382,NA,UCLA Records
Florida,2021-07-01,Male,55-59,6393,NA,UCLA Records
Florida,2021-07-01,Male,60-64,4805,NA,UCLA Records
Florida,2021-07-01,Male,65+,4927,NA,UCLA Records
Florida,2021-08-01,Female,0-20,18,NA,UCLA Records
Florida,2021-08-01,Female,21-24,212,NA,UCLA Records
Florida,2021-08-01,Female,25-29,536,NA,UCLA Records
Florida,2021-08-01,Female,30-34,901,NA,UCLA Records
Florida,2021-08-01,Female,35-39,896,NA,UCLA Records
Florida,2021-08-01,Female,40-44,746,NA,UCLA Records
Florida,2021-08-01,Female,45-49,570,NA,UCLA Records
Florida,2021-08-01,Female,50-54,450,NA,UCLA Records
Florida,2021-08-01,Female,55-59,324,NA,UCLA Records
Florida,2021-08-01,Female,60-64,224,NA,UCLA Records
Florida,2021-08-01,Female,65+,167,NA,UCLA Records
Florida,2021-08-01,Male,0-20,408,NA,UCLA Records
Florida,2021-08-01,Male,21-24,3193,NA,UCLA Records
Florida,2021-08-01,Male,25-29,7800,NA,UCLA Records
Florida,2021-08-01,Male,30-34,11645,NA,UCLA Records
Florida,2021-08-01,Male,35-39,11206,NA,UCLA Records
Florida,2021-08-01,Male,40-44,10504,NA,UCLA Records
Florida,2021-08-01,Male,45-49,8003,NA,UCLA Records
Florida,2021-08-01,Male,50-54,7346,NA,UCLA Records
Florida,2021-08-01,Male,55-59,6376,NA,UCLA Records
Florida,2021-08-01,Male,60-64,4806,NA,UCLA Records
Florida,2021-08-01,Male,65+,4954,NA,UCLA Records
Florida,2021-09-01,Female,0-20,18,NA,UCLA Records
Florida,2021-09-01,Female,21-24,214,NA,UCLA Records
Florida,2021-09-01,Female,25-29,537,NA,UCLA Records
Florida,2021-09-01,Female,30-34,898,NA,UCLA Records
Florida,2021-09-01,Female,35-39,881,NA,UCLA Records
Florida,2021-09-01,Female,40-44,751,NA,UCLA Records
Florida,2021-09-01,Female,45-49,579,NA,UCLA Records
Florida,2021-09-01,Female,50-54,453,NA,UCLA Records
Florida,2021-09-01,Female,55-59,319,NA,UCLA Records
Florida,2021-09-01,Female,60-64,227,NA,UCLA Records
Florida,2021-09-01,Female,65+,169,NA,UCLA Records
Florida,2021-09-01,Male,0-20,409,NA,UCLA Records
Florida,2021-09-01,Male,21-24,3192,NA,UCLA Records
Florida,2021-09-01,Male,25-29,7753,NA,UCLA Records
Florida,2021-09-01,Male,30-34,11604,NA,UCLA Records
Florida,2021-09-01,Male,35-39,11257,NA,UCLA Records
Florida,2021-09-01,Male,40-44,10480,NA,UCLA Records
Florida,2021-09-01,Male,45-49,7996,NA,UCLA Records
Florida,2021-09-01,Male,50-54,7354,NA,UCLA Records
Florida,2021-09-01,Male,55-59,6343,NA,UCLA Records
Florida,2021-09-01,Male,60-64,4819,NA,UCLA Records
Florida,2021-09-01,Male,65+,4990,NA,UCLA Records
Florida,2021-10-01,Female,0-20,17,NA,UCLA Records
Florida,2021-10-01,Female,21-24,195,NA,UCLA Records
Florida,2021-10-01,Female,25-29,525,NA,UCLA Records
Florida,2021-10-01,Female,30-34,878,NA,UCLA Records
Florida,2021-10-01,Female,35-39,875,NA,UCLA Records
Florida,2021-10-01,Female,40-44,741,NA,UCLA Records
Florida,2021-10-01,Female,45-49,570,NA,UCLA Records
Florida,2021-10-01,Female,50-54,436,NA,UCLA Records
Florida,2021-10-01,Female,55-59,325,NA,UCLA Records
Florida,2021-10-01,Female,60-64,223,NA,UCLA Records
Florida,2021-10-01,Female,65+,173,NA,UCLA Records
Florida,2021-10-01,Male,0-20,404,NA,UCLA Records
Florida,2021-10-01,Male,21-24,3108,NA,UCLA Records
Florida,2021-10-01,Male,25-29,7662,NA,UCLA Records
Florida,2021-10-01,Male,30-34,11479,NA,UCLA Records
Florida,2021-10-01,Male,35-39,11210,NA,UCLA Records
Florida,2021-10-01,Male,40-44,10407,NA,UCLA Records
Florida,2021-10-01,Male,45-49,7985,NA,UCLA Records
Florida,2021-10-01,Male,50-54,7303,NA,UCLA Records
Florida,2021-10-01,Male,55-59,6314,NA,UCLA Records
Florida,2021-10-01,Male,60-64,4805,NA,UCLA Records
Florida,2021-10-01,Male,65+,5019,NA,UCLA Records
Florida,2021-11-01,Female,0-20,16,NA,UCLA Records
Florida,2021-11-01,Female,21-24,196,NA,UCLA Records
Florida,2021-11-01,Female,25-29,504,NA,UCLA Records
Florida,2021-11-01,Female,30-34,883,NA,UCLA Records
Florida,2021-11-01,Female,35-39,852,NA,UCLA Records
Florida,2021-11-01,Female,40-44,739,NA,UCLA Records
Florida,2021-11-01,Female,45-49,561,NA,UCLA Records
Florida,2021-11-01,Female,50-54,436,NA,UCLA Records
Florida,2021-11-01,Female,55-59,325,NA,UCLA Records
Florida,2021-11-01,Female,60-64,222,NA,UCLA Records
Florida,2021-11-01,Female,65+,168,NA,UCLA Records
Florida,2021-11-01,Male,0-20,390,NA,UCLA Records
Florida,2021-11-01,Male,21-24,3042,NA,UCLA Records
Florida,2021-11-01,Male,25-29,7481,NA,UCLA Records
Florida,2021-11-01,Male,30-34,11380,NA,UCLA Records
Florida,2021-11-01,Male,35-39,11145,NA,UCLA Records
Florida,2021-11-01,Male,40-44,10326,NA,UCLA Records
Florida,2021-11-01,Male,45-49,7956,NA,UCLA Records
Florida,2021-11-01,Male,50-54,7255,NA,UCLA Records
Florida,2021-11-01,Male,55-59,6288,NA,UCLA Records
Florida,2021-11-01,Male,60-64,4780,NA,UCLA Records
Florida,2021-11-01,Male,65+,5048,NA,UCLA Records
Florida,2021-12-01,Female,0-20,16,NA,UCLA Records
Florida,2021-12-01,Female,21-24,192,NA,UCLA Records
Florida,2021-12-01,Female,25-29,505,NA,UCLA Records
Florida,2021-12-01,Female,30-34,883,NA,UCLA Records
Florida,2021-12-01,Female,35-39,855,NA,UCLA Records
Florida,2021-12-01,Female,40-44,755,NA,UCLA Records
Florida,2021-12-01,Female,45-49,557,NA,UCLA Records
Florida,2021-12-01,Female,50-54,425,NA,UCLA Records
Florida,2021-12-01,Female,55-59,326,NA,UCLA Records
Florida,2021-12-01,Female,60-64,226,NA,UCLA Records
Florida,2021-12-01,Female,65+,171,NA,UCLA Records
Florida,2021-12-01,Male,0-20,378,NA,UCLA Records
Florida,2021-12-01,Male,21-24,2997,NA,UCLA Records
Florida,2021-12-01,Male,25-29,7368,NA,UCLA Records
Florida,2021-12-01,Male,30-34,11324,NA,UCLA Records
Florida,2021-12-01,Male,35-39,11111,NA,UCLA Records
Florida,2021-12-01,Male,40-44,10268,NA,UCLA Records
Florida,2021-12-01,Male,45-49,7927,NA,UCLA Records
Florida,2021-12-01,Male,50-54,7187,NA,UCLA Records
Florida,2021-12-01,Male,55-59,6270,NA,UCLA Records
Florida,2021-12-01,Male,60-64,4788,NA,UCLA Records
Florida,2021-12-01,Male,65+,5045,NA,UCLA Records
